url_length,url_entropy,num_subdomains,contains_ip,suspicious_tokens,num_redirects,external_domain_calls,https_used,script_count,script_density,inline_script_ratio,permission_requests,auto_downloads,popup_count,time_on_page,repeat_visits,session_frequency
42,2.592545242998298,0,0,1,1,2,1,8,0.34434054477668075,0.09227821621601,0,0,0,38.906372419465,1,2
147,4.550734875260074,7,1,4,4,14,0,29,0.9248371313173306,0.6651316128191743,3,1,6,8.174395952342486,0,9
81,5.4728344125279555,6,0,4,7,14,1,28,0.819050438974541,0.7967955986011618,5,1,7,6.011185459358545,0,6
22,3.6179225287572168,2,0,0,0,3,1,4,0.384665661176,0.19484480496118395,0,0,0,149.34357569863377,1,2
21,3.1749119514469024,2,0,1,1,1,1,3,0.1789077507228352,0.07454126312655683,0,0,0,78.04274130199614,1,3
44,3.4592124969784823,0,0,1,0,2,1,6,0.16988784242609015,0.05366011723348071,0,0,0,159.21581982414878,2,3
96,4.4418442797826625,4,1,3,3,13,0,27,0.6882700177159194,0.5302587227179845,2,1,3,2.058396549388316,0,11
33,3.1392593259246864,1,0,0,1,2,1,4,0.19601786925507475,0.1132661362904189,0,0,0,56.75460538931708,3,3
50,3.5726698679659497,2,0,1,0,2,1,9,0.3206516819462613,0.08537863987155307,0,0,0,79.42752029968732,1,3
36,2.609067348817582,0,0,0,0,2,1,5,0.33114443593570897,0.1425225326563363,0,0,0,115.78194861277781,3,3
47,3.3483826197800717,1,0,1,1,2,1,7,0.17008742909456998,0.11143413908937641,0,0,0,144.81344379759435,1,2
36,2.8388662973307324,0,0,1,0,1,1,9,0.12851207219548583,0.06424304711274965,0,0,0,136.50933715015717,3,1
33,3.0118816840350284,0,0,0,0,2,1,9,0.18750803521647583,0.1886464350578837,0,0,0,56.861862301742306,2,2
53,3.310332316176488,1,0,0,0,1,1,3,0.2238380651820257,0.15573883245334297,0,0,0,115.72576932290474,1,3
23,3.6330616477211284,2,0,0,1,1,1,7,0.1204111942275009,0.09753562065809372,0,0,0,62.687127909412936,4,1
47,2.526092557111044,0,0,0,0,2,1,4,0.2606006692046571,0.08498246173247019,0,0,0,74.86829828452164,1,2
47,2.917296159333167,2,0,1,1,3,1,9,0.13585926086412337,0.08454788370243164,0,0,0,37.02588206445513,3,1
53,3.594620359958767,2,0,1,1,1,1,5,0.26444356081840664,0.07619707788444943,0,0,0,67.34912470985859,3,1
28,2.5576896625932077,1,0,1,1,1,1,9,0.29657259419170656,0.1326286055913709,0,0,0,33.917881585825626,4,3
42,2.5590242659093003,2,0,0,0,3,1,8,0.2640101561670305,0.1298032518476378,0,0,0,114.46897437163094,4,2
31,3.6920494470332352,1,0,1,1,1,1,9,0.2990874162301899,0.16759577757583843,0,0,0,83.16916526052097,4,1
37,3.3306519285652696,0,0,0,1,3,1,9,0.1889612768860786,0.08976698756227233,0,0,0,89.12168942885802,4,2
116,5.388778086673071,6,1,5,5,14,0,20,0.8253537746442942,0.7814744392557806,5,0,3,8.974665703859726,0,9
29,2.803956683020983,2,0,0,0,2,1,7,0.19138070673225716,0.08967737059832574,0,0,0,64.7828243594283,2,1
48,2.8319017994551112,2,0,1,0,2,1,6,0.29081274063399054,0.10465313576423481,0,0,0,67.23868839834275,3,1
30,2.921648527306856,2,0,1,0,3,1,8,0.13301557735830305,0.08419027438129126,0,0,0,88.337246180201,4,1
20,3.351998159302489,1,0,0,0,2,1,9,0.3469805959344317,0.18190954899588269,0,0,0,98.03501893045912,2,3
41,3.3169496775929748,2,0,1,0,3,1,4,0.3161119638196609,0.11667199669666867,0,0,0,61.00678005907481,2,1
134,4.732801975053855,7,1,4,4,11,1,16,0.9201638654682859,0.6684616307100586,3,0,6,2.0931829381641474,0,7
144,4.49236584744953,5,0,5,5,13,1,17,0.6089065001532636,0.7213730230376397,2,0,7,5.141859563409538,0,10
36,2.9958314528740604,0,0,1,1,2,1,4,0.37957381977923677,0.09183078893914474,0,0,0,172.03379293846882,3,2
37,3.6258463775594834,2,0,1,1,2,1,4,0.11130931747445584,0.1712101725674034,0,0,0,71.31592391359321,3,2
59,3.558161350357824,2,0,1,1,1,1,6,0.2967171017684969,0.17720238278741024,0,0,0,135.8907951482658,1,3
45,3.3807067996148,2,0,0,1,3,1,8,0.31584106939401435,0.100424800786937,0,0,0,66.44538837036166,4,1
30,2.5568563136439604,0,0,1,1,3,1,3,0.211650107151254,0.11481153244162941,0,0,0,90.30479835111235,1,2
59,3.6477781498786994,1,0,0,0,2,1,5,0.20434276237065793,0.15170242288385954,0,0,0,110.51711423932657,1,1
21,3.0164529146925974,1,0,1,0,1,1,3,0.14850836598219608,0.1948748479577499,0,0,0,52.927100318307474,3,1
51,3.4021344676632035,2,0,1,0,1,1,3,0.3221878446683112,0.1794458598480444,0,0,0,105.10225264120226,4,2
27,3.632627115618248,1,0,0,0,1,1,7,0.3115122719060779,0.16129665942709792,0,0,0,128.4357185922113,4,3
38,2.696643569801479,2,0,0,0,1,1,9,0.36404641987307773,0.07924951062815297,0,0,0,70.15637757543206,4,3
54,2.5791725130293415,2,0,1,1,1,1,6,0.22220965726384972,0.1282065532210612,0,0,0,163.45194535504163,4,1
25,2.908764337554827,0,0,1,1,2,1,4,0.35936240247462514,0.12493496950638994,0,0,0,90.1612826718352,4,3
35,3.643210973849354,2,0,1,1,3,1,4,0.30407520649911224,0.17381598436229434,0,0,0,43.457328057600506,3,2
40,2.9980800867243467,1,0,1,1,2,1,6,0.3875881531939662,0.07765563810184449,0,0,0,34.45391369241726,3,2
105,5.2776088585509155,4,0,3,3,13,0,19,0.6574107560107862,0.8777588532086205,3,0,8,1.534044077257509,0,11
42,2.99036231719493,0,0,0,0,1,1,7,0.15419726239339096,0.19215292655964195,0,0,0,55.003473345740744,3,2
51,3.3293490313107608,0,0,1,0,1,1,3,0.24903005765775085,0.1981678280322331,0,0,0,41.8303604090773,1,2
22,2.534055721091684,0,0,1,1,2,1,7,0.3093011882560226,0.18944253843135267,0,0,0,145.21311037621408,3,2
54,3.5396332877043353,2,0,0,1,3,1,3,0.25415522037297944,0.1854947021563566,0,0,0,162.38139623575785,1,1
59,3.261229681546681,2,0,1,0,2,1,8,0.14049354582149265,0.09442651483384978,0,0,0,111.56541032672018,1,3
41,2.8069514930526256,2,0,1,1,2,1,7,0.11870240875337244,0.072160863785934,0,0,0,41.29870857399652,3,3
39,3.338724627532285,0,0,0,1,3,1,4,0.3513130317721984,0.15135351755589213,0,0,0,137.63457907852353,2,3
34,3.474805993767406,1,0,0,0,1,1,4,0.2085759972513595,0.13904911868128078,0,0,0,21.62098944443894,2,3
33,3.1431805125664147,0,0,1,0,1,1,6,0.32266030273633983,0.12646032650059058,0,0,0,87.59132640494066,1,1
44,2.5662673401291753,1,0,0,1,2,1,4,0.26407866279564307,0.12126348093001522,0,0,0,167.58948538497992,3,1
56,2.801417498047703,2,0,1,1,1,1,5,0.2287968297112586,0.11118273902755385,0,0,0,38.231243111126965,1,2
85,5.04614248874451,7,1,4,3,6,0,33,0.7925135593495114,0.4485823409829828,5,0,9,7.092996448292073,0,7
30,3.161022745900434,1,0,0,0,2,1,9,0.39422835231665554,0.07335388966338995,0,0,0,56.10633328832881,3,1
22,3.7991111486466265,1,0,0,0,2,1,6,0.203351768018219,0.05923145512022553,0,0,0,63.195781896873925,3,3
50,3.3572498507065966,0,0,0,0,3,1,5,0.3955523665272025,0.16520081529698147,0,0,0,89.49783970259483,2,2
42,3.366923534809936,2,0,1,1,1,1,6,0.31140422882099406,0.08027801781844227,0,0,0,127.74918933198677,2,1
40,2.865755808409994,2,0,1,0,3,1,4,0.12246875260059513,0.0659240530321201,0,0,0,153.99560313900392,4,2
33,2.6289984749230406,1,0,1,0,1,1,9,0.3102425254005221,0.16479744492880796,0,0,0,168.7045574158646,2,3
40,3.4555327420467705,0,0,0,0,3,1,6,0.17839990536561515,0.1128649209375628,0,0,0,115.88788592102219,1,2
123,5.455929834550927,7,0,5,7,7,1,19,0.7251190862221589,0.7647130469913574,3,0,8,2.4010769148781392,0,10
53,2.7270450850919783,2,0,1,0,3,1,3,0.11556462327819768,0.19133505792367494,0,0,0,104.35615652007733,4,1
29,2.522770788120681,1,0,0,1,3,1,3,0.10911611790905107,0.18964230432604667,0,0,0,130.3242801650498,1,1
28,3.0853305199857575,0,0,1,1,1,1,7,0.2851747062546177,0.1609112344746968,0,0,0,54.346858235605886,2,1
28,3.137583825756735,1,0,1,0,2,1,8,0.26677360512229614,0.11059644249546255,0,0,0,93.61874931253209,3,2
38,3.5056437322499363,2,0,1,0,1,1,5,0.20639986149552486,0.13259950691612776,0,0,0,84.51324098132035,4,1
144,4.266734682720781,7,0,4,4,7,0,29,0.8599875255547029,0.42542698441686994,3,0,8,3.4683566514300974,0,11
58,2.609035860117616,1,0,1,1,3,1,8,0.14101668291203975,0.11250422595102003,0,0,0,81.66737595678057,1,2
115,4.348858055409676,4,0,5,3,12,1,35,0.7772294081782731,0.7359460078181863,4,1,7,5.519458096872881,0,11
55,2.685726863298523,2,0,1,0,2,1,6,0.3815658127047251,0.05011681487615215,0,0,0,178.7538494865948,1,2
29,3.755501577049573,1,0,1,1,2,1,4,0.2552798395161423,0.06866513119201328,0,0,0,173.9513402044786,4,2
26,3.6623225932932257,2,0,1,1,1,1,7,0.3289325090803925,0.1734741246063289,0,0,0,162.22198784058077,2,1
55,3.0223124408506212,0,0,0,1,2,1,8,0.27081320835468486,0.14309907197368762,0,0,0,52.209937251589324,1,1
44,3.507709207087618,0,0,0,0,3,1,8,0.22766900971550552,0.1324234360267731,0,0,0,128.54708027419397,3,1
35,2.543320159271361,0,0,1,0,2,1,4,0.3093971414493378,0.16853898559125408,0,0,0,67.32045353925271,3,1
55,3.6608539692162756,2,0,0,0,3,1,8,0.11561375162683944,0.18263677608934314,0,0,0,158.02802607131613,4,2
37,2.7160800614820286,0,0,1,0,3,1,3,0.2882674240252191,0.13764714678846507,0,0,0,164.18528167855823,1,3
49,2.7354941543950844,2,0,1,1,3,1,7,0.1553755388611099,0.09429174338304652,0,0,0,146.94516130365398,1,2
48,2.6139447870530494,2,0,1,1,3,1,3,0.19600819496871758,0.12146919068590994,0,0,0,70.92865515077557,2,1
36,2.5190167365409786,2,0,1,1,1,1,5,0.1509643018152206,0.07924627998504338,0,0,0,162.46552275509256,1,2
39,3.3897659693900994,1,0,0,1,2,1,8,0.19703285653005903,0.17288513181536305,0,0,0,105.84409734295171,1,1
40,3.3868520448145936,1,0,1,0,1,1,6,0.11290208556008186,0.15002999908263825,0,0,0,151.72950877131487,2,2
36,2.8293932184781347,2,0,1,0,1,1,4,0.27810538597262,0.16322411875434972,0,0,0,69.51401223138917,3,1
39,3.4795137438574755,2,0,1,0,2,1,5,0.285751820609751,0.07799599096965239,0,0,0,24.110343179105307,2,3
20,3.0322356933621237,2,0,1,0,1,1,6,0.3080854172421386,0.165668422377783,0,0,0,124.74410989855272,3,2
40,3.7563426016263293,2,0,1,0,1,1,6,0.27489532784938076,0.19995707062338713,0,0,0,44.083438666146165,2,3
23,3.2841498152990676,2,0,1,1,3,1,3,0.3669740129088588,0.1987944120857965,0,0,0,67.05079394828445,4,1
33,2.8446056696401443,1,0,1,1,3,1,8,0.2596668624568582,0.1732462354668433,0,0,0,36.220774795178166,3,2
22,3.308993872796234,2,0,0,1,2,1,3,0.13974119690257797,0.13203732706896865,0,0,0,107.39961602093615,2,1
48,2.689827325086051,0,0,0,0,3,1,5,0.3477822757335755,0.15448421032160695,0,0,0,167.8516782153093,1,1
40,2.6778987165622636,1,0,0,1,3,1,9,0.18636390342090425,0.1587044381392737,0,0,0,153.82649545277707,1,2
51,2.6070953593005957,1,0,1,1,3,1,5,0.3604162967596879,0.19448549801601983,0,0,0,25.0083701996026,1,1
42,3.5568814603309216,1,0,1,0,3,1,7,0.34671802564511744,0.11462931373070501,0,0,0,163.4742863744196,1,3
20,2.806795587682009,2,0,0,1,2,1,9,0.2533281464417194,0.11682767217397419,0,0,0,174.71496233893046,3,2
43,3.5997548329280935,1,0,0,1,3,1,7,0.13578150161192304,0.08368735739808517,0,0,0,100.03166968364565,4,1
53,2.6994367471058145,2,0,0,0,2,1,3,0.334171817746282,0.10424109776380844,0,0,0,85.02696656034205,3,2
35,3.364385241833383,2,0,1,1,1,1,9,0.21979477474279246,0.07286240199956262,0,0,0,178.79736034534002,4,1
25,2.500522007232942,2,0,1,0,3,1,5,0.2158709185897269,0.12272881095741556,0,0,0,76.79921853023069,1,2
59,3.2783281741301398,0,0,0,0,3,1,5,0.3651129008982258,0.11630365606742864,0,0,0,72.94229807826751,1,2
52,2.7874918931439012,2,0,0,0,3,1,6,0.11339836491366963,0.09643389522696103,0,0,0,66.76848744877401,3,3
50,3.2635808291482498,0,0,1,1,2,1,8,0.16802026806950843,0.14029720294616788,0,0,0,131.59165250628897,4,3
46,3.7084876406485856,2,0,1,1,2,1,6,0.3152907357725889,0.10998578102062344,0,0,0,176.2760381860126,2,1
47,3.4563620485109467,2,0,0,1,2,1,7,0.1520440222797872,0.14563298967053448,0,0,0,99.38662145811512,3,3
48,3.210419269332989,2,0,1,1,2,1,7,0.3182357173858362,0.18044246865983926,0,0,0,50.31094930678444,1,2
35,2.600063170195136,1,0,1,1,3,1,4,0.23523288516590918,0.19377467535016107,0,0,0,88.9738980197263,2,2
40,2.602977095010882,0,0,0,1,1,1,8,0.24031618479134528,0.14088452227692247,0,0,0,88.5362880910154,3,3
55,3.7820739678234836,1,0,0,0,1,1,3,0.22336201626165592,0.1404172823034948,0,0,0,63.35322280242078,1,2
81,5.225156294641012,7,1,4,3,10,0,29,0.6679534438164921,0.465227818275697,2,1,7,8.81491567285331,0,10
133,5.18162215748759,4,1,5,5,6,1,32,0.9130060126615268,0.6375988597284747,5,0,4,2.930124063917454,0,7
55,2.859374197758415,2,0,0,0,3,1,8,0.259908660173842,0.07369322342530221,0,0,0,131.34385890700838,4,2
22,2.509037769690548,2,0,0,1,1,1,3,0.13595961020010486,0.10064227571054421,0,0,0,170.86555262600308,2,1
53,3.150104153753057,2,0,1,0,1,1,6,0.27706979774526785,0.11114492869694838,0,0,0,95.12408672701802,4,3
49,3.7726754497272514,0,0,0,0,3,1,3,0.327883428609939,0.07817642788066612,0,0,0,135.16663253674977,4,2
48,2.6790918082180757,0,0,0,0,1,1,8,0.19318029141859888,0.11914543883188096,0,0,0,127.84021937117657,1,3
28,3.0549631461702935,1,0,0,0,2,1,4,0.1934958749963947,0.1287977396676082,0,0,0,30.56884925154561,2,1
55,3.335803232698529,1,0,1,0,3,1,7,0.2025452055093628,0.08891351501469388,0,0,0,80.75078530676271,3,3
38,3.220435632083438,1,0,0,0,3,1,3,0.11002795992796649,0.10501281146389102,0,0,0,57.93126258786849,2,2
42,3.165180674750366,2,0,1,0,2,1,4,0.20624400123793765,0.10957457487561238,0,0,0,36.77906664519695,3,1
41,3.572991371229663,0,0,1,1,1,1,8,0.3472283471453123,0.050798628585659644,0,0,0,110.37106606182337,1,1
53,2.5827901977532717,2,0,1,0,2,1,5,0.3857160257196174,0.0993233926772914,0,0,0,125.97019819691519,2,3
24,3.2145008568346016,1,0,1,1,2,1,8,0.12478529903778061,0.12719863798602676,0,0,0,163.82413184099767,4,1
52,3.056425158171537,0,0,1,1,3,1,6,0.25568120927942706,0.14086392340384582,0,0,0,174.05927904028954,4,3
33,3.0398398688446666,1,0,1,1,2,1,4,0.2985580936645017,0.10332946957280115,0,0,0,149.41736624537046,2,1
29,3.640736014250934,2,0,0,0,1,1,3,0.2714909853922398,0.1854314970594494,0,0,0,83.11754101560085,2,2
32,3.7381398977956364,2,0,1,1,3,1,4,0.14359800772615125,0.12585451156720612,0,0,0,29.926626713048687,1,3
21,3.6863594833022697,2,0,1,1,2,1,5,0.2594457781913515,0.1807799368776417,0,0,0,129.9799068316476,4,1
42,3.5339443893468268,2,0,1,1,3,1,5,0.19573014197297672,0.17433732112260164,0,0,0,25.92122155447882,3,3
58,2.7127783628486464,0,0,1,0,2,1,9,0.22324491867022836,0.08265496982858488,0,0,0,174.56343346083338,1,3
47,3.3224084610741325,1,0,0,0,2,1,6,0.15212604259227006,0.16562811628114849,0,0,0,171.56766212101408,4,1
28,3.4882962178565924,2,0,0,1,2,1,9,0.3382868349899388,0.06600488751701541,0,0,0,156.11639360263274,4,2
41,2.567630881538281,0,0,1,0,3,1,9,0.3511485892585078,0.17979418388015367,0,0,0,116.45542086330182,2,3
30,2.7830475695878136,0,0,1,0,1,1,9,0.3763431640542526,0.1964129036299358,0,0,0,55.565242662173645,4,3
57,3.7823382240277557,1,0,0,1,2,1,8,0.16469192881775477,0.06257062386425913,0,0,0,97.26310985577578,1,1
52,2.7459545301074613,0,0,0,0,3,1,3,0.2382695014619746,0.17430634757270097,0,0,0,152.73003450928798,4,3
123,4.463207804724475,6,0,4,7,8,1,23,0.8473678486515709,0.7612167115112065,3,0,4,2.979920142072376,0,9
43,3.1823699827435896,0,0,1,0,2,1,3,0.1231562590679404,0.07548306098285859,0,0,0,40.31110620079563,2,2
84,4.476974555952908,5,1,5,3,14,1,35,0.9495093587777901,0.7118139164306581,5,0,4,1.5356119830757693,0,10
23,3.409200163283577,1,0,0,0,2,1,5,0.23991237835136459,0.10424991247925643,0,0,0,37.34405963465964,1,3
40,3.009947153980611,2,0,0,0,1,1,8,0.11917028261451215,0.061150191332910726,0,0,0,38.458048208912615,2,1
48,3.159009150900353,2,0,1,0,1,1,5,0.18893221743381916,0.09202011781630698,0,0,0,43.36270489473732,2,2
33,2.720249122721221,0,0,0,1,2,1,6,0.21286881350835735,0.1888374513785408,0,0,0,100.48699960912343,3,1
34,2.8412611855465073,2,0,0,0,1,1,7,0.39946673518271525,0.18332637676077979,0,0,0,27.731905416863505,4,2
36,3.3322578050275107,0,0,1,1,3,1,9,0.3650394288958183,0.11724785830541334,0,0,0,101.66919824067716,2,1
23,3.36787140123266,1,0,1,1,1,1,3,0.1951587150296196,0.18033509383108565,0,0,0,80.10756030107623,2,2
31,3.202037949938894,2,0,1,0,3,1,8,0.22063934650866296,0.14658409126598154,0,0,0,108.09812767762297,3,2
37,3.594851850135049,0,0,0,1,3,1,9,0.36820215937504186,0.12825677020503776,0,0,0,62.02715765287753,4,1
55,3.5337815624894975,0,0,1,0,2,1,3,0.26952213744403164,0.19230573773587717,0,0,0,164.35929969539703,1,2
23,2.564794636117824,2,0,1,0,1,1,3,0.10210876114408575,0.0585920376616435,0,0,0,56.03579236295836,4,1
57,3.525680707897031,1,0,1,0,3,1,6,0.2737799061461581,0.163902653862892,0,0,0,35.81977882250166,3,2
50,3.7527059702160286,0,0,1,0,1,1,7,0.1572733093451038,0.09027122853352354,0,0,0,97.64477988421051,2,1
23,3.7205400676849547,1,0,1,1,3,1,8,0.3067363271487275,0.17954615786257344,0,0,0,179.48946890897741,4,1
23,3.2096733270468496,2,0,0,0,3,1,4,0.2781821862830216,0.07226025447293231,0,0,0,83.81462591151531,3,1
21,3.2422890427237716,2,0,0,1,1,1,5,0.15900656746936395,0.058299858074501915,0,0,0,51.70091869177233,1,1
49,3.0565476406714143,2,0,0,1,1,1,8,0.38852874350364064,0.11236790931037746,0,0,0,116.1732264629145,4,3
40,3.0283100007555785,2,0,1,1,3,1,4,0.12565255925634045,0.0811829382719041,0,0,0,24.245152619811154,1,3
58,2.805540688455494,1,0,0,0,2,1,8,0.15218826630886767,0.056929472480244325,0,0,0,112.73547638602784,2,3
52,3.241406260174455,1,0,0,0,1,1,7,0.16234715243765074,0.12561051196226367,0,0,0,107.18106976470295,4,1
26,2.512406358987395,0,0,1,0,2,1,4,0.20290801377700735,0.19821861139319535,0,0,0,97.63687292245699,1,3
113,4.837288567049863,4,0,3,4,9,1,33,0.6853449554881368,0.4762871121511894,5,1,3,5.207894647243892,0,10
58,2.7544698384126147,1,0,0,0,1,1,3,0.36246917037937787,0.1657674408602522,0,0,0,86.86519740726551,1,2
25,2.9385297914994952,2,0,1,1,1,1,8,0.17234956429232862,0.08503510416029166,0,0,0,30.90985916247403,3,2
20,2.7490708294552735,0,0,1,1,3,1,4,0.3519448486436594,0.16276582595586403,0,0,0,56.59110550405836,1,1
55,3.6325658269419674,2,0,0,0,1,1,9,0.17808605726980092,0.1860792546058745,0,0,0,127.31716990493345,3,3
31,3.685408131495854,1,0,1,0,1,1,9,0.31782867581872026,0.13894443578882326,0,0,0,36.35402627603193,4,1
131,4.725987647830922,5,1,4,3,7,1,33,0.6796218118041718,0.6378103071541295,3,0,9,8.743331235524327,0,7
38,3.6594350690109327,2,0,1,0,2,1,9,0.21658928368213085,0.055583255685399374,0,0,0,166.81611140190404,3,3
22,2.937399511350376,1,0,0,0,3,1,8,0.16407019010085772,0.05160084317732512,0,0,0,144.2491954856352,3,2
109,4.786944720855278,5,1,4,6,6,0,29,0.7518773373709808,0.5389164497823271,2,1,3,6.444467318779796,0,10
28,2.6376903965174057,2,0,0,0,3,1,9,0.3620725917279203,0.16441985793137082,0,0,0,102.09235493888798,3,3
27,2.7101728671080503,1,0,1,1,3,1,8,0.29218455506466623,0.1499900718569929,0,0,0,46.03195900937054,4,2
41,2.8559286997683384,0,0,1,1,3,1,8,0.10381446699606806,0.19886231007342053,0,0,0,127.43278958314292,2,3
33,3.464629187443688,0,0,0,0,2,1,4,0.36970719479484526,0.14356155891313938,0,0,0,41.44398309103869,1,1
34,3.3521629633999463,0,0,1,0,3,1,6,0.3147207779232386,0.19591905524846664,0,0,0,177.29035193837126,3,1
20,3.4714868248278137,2,0,1,1,1,1,6,0.1576773755404276,0.09642043236329015,0,0,0,175.9846836496376,2,2
29,2.6799661413282125,0,0,1,1,3,1,9,0.3784546294341855,0.18937092800231942,0,0,0,74.70484449687845,1,3
55,2.6656304932040578,1,0,1,1,1,1,8,0.3260830394433962,0.19334591925851324,0,0,0,143.53432382100561,3,1
32,3.6667872090899234,0,0,1,1,2,1,6,0.12127485743157088,0.07840413136877943,0,0,0,143.411702914696,4,2
37,3.009917258629652,2,0,0,0,2,1,6,0.26423389206973347,0.11763656711241567,0,0,0,165.67540454452367,2,3
39,2.857532204234137,0,0,0,0,1,1,4,0.2148500184305306,0.1445952942474621,0,0,0,88.82283713549221,3,3
32,3.5449589087514806,2,0,1,1,1,1,5,0.11285126653573398,0.11695803353947923,0,0,0,31.200561941290523,2,3
36,3.7169632430021746,1,0,1,1,3,1,6,0.14055491625142902,0.1542794689554817,0,0,0,39.24015785131754,2,1
41,3.6117690805238807,0,0,0,1,1,1,6,0.37785822052953466,0.08430151694054133,0,0,0,121.49819021946995,4,2
36,3.7062708188206352,1,0,1,1,2,1,3,0.2944440229146934,0.16223106775926915,0,0,0,164.95578616148168,4,3
32,2.6020971156306385,2,0,1,1,1,1,8,0.3220053400474639,0.09645998734190181,0,0,0,157.40032409746942,1,3
32,3.7833787912804837,2,0,0,1,2,1,6,0.22497766833525962,0.14727905402363045,0,0,0,69.50919535511731,3,2
24,3.4907685065854217,1,0,1,1,3,1,3,0.3858503167511753,0.08589984298210379,0,0,0,119.85814720730471,4,2
45,3.54761501693428,2,0,1,1,1,1,4,0.15138202319987187,0.16124567279264315,0,0,0,68.42245450189033,1,1
54,2.63711580994362,2,0,0,0,2,1,5,0.3326835552775983,0.19467149808512174,0,0,0,52.602633460430255,2,1
52,3.5859842893695197,2,0,1,0,3,1,4,0.17934154500015725,0.12553204722678293,0,0,0,30.897443955763606,2,3
53,3.692448486550985,1,0,1,1,1,1,6,0.3180516493144713,0.16771545227374823,0,0,0,179.10644280941975,4,1
52,3.008926743261952,1,0,1,0,3,1,9,0.13506941221250923,0.1909748185420213,0,0,0,120.43328849142685,4,2
53,2.9993177949386243,0,0,0,1,3,1,8,0.34023090613896256,0.14446668844942298,0,0,0,54.61184368584856,1,3
35,3.3275002407793606,2,0,1,1,1,1,6,0.1778625349528271,0.11554938284984315,0,0,0,114.96974966060576,3,2
34,3.02387423239471,1,0,0,1,3,1,4,0.38719686636837625,0.1359562143396274,0,0,0,169.23691847620077,2,1
40,3.192146886957782,0,0,0,0,2,1,9,0.17103529279341562,0.1598673097757135,0,0,0,107.73129339622787,4,3
22,3.1400709945755136,1,0,1,1,2,1,5,0.20249233380718057,0.14726968353503558,0,0,0,30.95051347882018,4,2
115,4.295655682836598,4,0,5,6,7,1,30,0.8575773871781058,0.4691377638389043,3,1,6,8.389287523867878,0,6
28,3.5912991823509968,0,0,0,1,3,1,3,0.19142532861584,0.17440919972882707,0,0,0,65.04339174638879,3,2
123,4.4446599761838215,6,0,4,3,14,1,27,0.6865729801362099,0.765822951959944,2,1,8,4.489359968179787,0,6
31,3.2620706160476614,1,0,1,0,3,1,9,0.33808972427667433,0.14246913173431963,0,0,0,177.74762543520285,2,1
32,3.165067793840514,1,0,0,1,3,1,3,0.24255125980678852,0.09758887615353015,0,0,0,142.60865137902402,2,2
32,2.913857628776814,0,0,0,0,2,1,4,0.17708568985254097,0.053136426850285245,0,0,0,55.69440295125693,1,3
56,3.5442959455734435,2,0,0,0,2,1,4,0.28974166072344326,0.09324437068313846,0,0,0,122.15281130434299,3,3
54,3.2425109882090695,0,0,0,0,3,1,6,0.3675132595608238,0.17737685082525567,0,0,0,84.9618882729777,2,3
29,2.986120327684907,0,0,0,1,2,1,9,0.1916298298263613,0.16718854306742786,0,0,0,78.54710966617206,3,3
27,2.7234863250452355,0,0,1,1,2,1,7,0.19521665500836557,0.08304786479329514,0,0,0,102.44883007910028,2,2
23,3.00748937986104,0,0,1,0,1,1,6,0.25814451448757947,0.16013417017791254,0,0,0,28.81754239050668,2,3
20,2.9510466354908615,0,0,0,1,1,1,5,0.2729466709419598,0.10131041519863332,0,0,0,149.59659898935558,1,1
32,2.8469690745284035,2,0,0,0,3,1,9,0.24472708047841868,0.06404861789112118,0,0,0,142.89430054698664,3,3
22,2.9339593852220087,2,0,0,1,3,1,9,0.18101753983046673,0.08102556659249127,0,0,0,124.64369242540167,1,2
34,3.6422178499854696,0,0,1,1,3,1,5,0.33657916336735927,0.07275123195991268,0,0,0,69.87553084728772,1,3
27,3.749327216494777,2,0,1,0,3,1,9,0.17566694026918567,0.17160956978456193,0,0,0,171.54729869494304,2,3
46,2.6893172407170503,0,0,1,1,2,1,4,0.3999547733459201,0.05032762142858732,0,0,0,122.18762177926484,4,1
31,2.8739225477567816,2,0,0,0,1,1,8,0.20021498970063079,0.15990485758854206,0,0,0,84.72438169181915,2,3
36,3.403347085778747,2,0,0,0,3,1,7,0.2198106245184073,0.1865201955173202,0,0,0,149.28362078504847,3,3
42,2.983999228144962,1,0,1,0,1,1,5,0.26995544967634905,0.1474314437905491,0,0,0,68.4197092686008,4,3
32,3.522800354364265,2,0,1,1,1,1,9,0.32137521800620766,0.12821735362503203,0,0,0,30.95339509337249,2,1
42,3.5892808873073445,2,0,1,0,2,1,3,0.10397531005117316,0.0943914333287985,0,0,0,93.47027739720988,3,1
35,3.132025750336348,2,0,1,1,3,1,4,0.26377705999270007,0.1889307802826518,0,0,0,159.41043955949655,2,2
20,3.0068340588240074,2,0,1,1,1,1,7,0.17745197625735076,0.15119117793743245,0,0,0,67.4764225766544,2,3
41,3.5172501876943816,1,0,0,1,2,1,5,0.18012250223689974,0.13019913846132858,0,0,0,157.40182877419264,3,2
36,3.4241501316870147,1,0,0,0,3,1,7,0.2797361755120976,0.10301911108201738,0,0,0,93.35462793108124,2,1
106,5.134579027986227,7,0,3,4,14,1,23,0.6145585846897643,0.4115553342338961,4,1,8,2.339094554642376,0,10
45,3.551730732379179,2,0,1,1,2,1,9,0.3960187304502547,0.09070489453085159,0,0,0,35.773268323585974,3,3
83,4.536286305941857,5,0,5,7,9,0,19,0.7792594845768605,0.580071057069469,3,0,7,7.209064029820247,0,11
